ddlat;ddlon;tax
-78.17;3;Stictolejeunea_squamata
-78.18;2.97;Stictolejeunea_squamata
-78.18;2.97;Stictolejeunea_squamata
-78.18;2.97;Stictolejeunea_squamata
-78.18;2.98;Stictolejeunea_squamata
-78.18;2.97;Stictolejeunea_squamata
-78.2;2.94;Stictolejeunea_squamata
-77.22;8.05;Symbiezidium_barbiflorum
-77.22;8.05;Symbiezidium_barbiflorum
-77.19;8.05;Symbiezidium_barbiflorum
-77.5;5.58;Symbiezidium_barbiflorum
-77.5;5.58;Symbiezidium_barbiflorum
-74.06;11.29;Symbiezidium_barbiflorum
-74.05;11.27;Symbiezidium_barbiflorum
-73.75;11.22;Symbiezidium_barbiflorum
-74.29;5.78;Symbiezidium_barbiflorum
-75.73;4.93;Symbiezidium_barbiflorum
-78.3;2.64;Symbiezidium_barbiflorum
-78.3;2.64;Symbiezidium_barbiflorum
-78.3;2.64;Symbiezidium_barbiflorum
-78.3;2.63;Symbiezidium_barbiflorum
-73.43;6.18;Symbiezidium_barbiflorum
-77.5;5.57;Symbiezidium_dentatum
-76.57;5.73;Symbiezidium_dentatum
-76.23;5.84;Symbiezidium_dentatum
-76.25;5.76;Symbiezidium_dentatum
-76.39;5.31;Symbiezidium_dentatum
-76.43;5.3;Symbiezidium_dentatum
-76.39;5.31;Symbiezidium_dentatum
-77.37;4.95;Symbiezidium_dentatum
-77.02;3.87;Symbiezidium_dentatum
-76.47;3.82;Symbiezidium_dentatum
-78.17;2.98;Symbiezidium_dentatum
-78.18;2.93;Symbiezidium_dentatum
-77.1;7.8;Symbiezidium_transversale
-77.1;7.8;Symbiezidium_transversale
-77.5;5.57;Symbiezidium_transversale
-77.5;5.57;Symbiezidium_transversale
-77.5;5.57;Symbiezidium_transversale
-77.5;5.57;Symbiezidium_transversale
-77.5;5.57;Symbiezidium_transversale
-77.5;5.57;Symbiezidium_transversale
-77.5;5.57;Symbiezidium_transversale
-77.5;5.57;Symbiezidium_transversale
-77.5;5.57;Symbiezidium_transversale
-77.5;5.57;Symbiezidium_transversale
-77.5;5.57;Symbiezidium_transversale
-76.66;5.69;Symbiezidium_transversale
-76.19;5.39;Symbiezidium_transversale
-76.19;5.39;Symbiezidium_transversale
-76.19;5.39;Symbiezidium_transversale
-77.23;4.49;Symbiezidium_transversale
-77.17;4.25;Symbiezidium_transversale
-77.23;4.49;Symbiezidium_transversale
-73.57;0.8;Symbiezidium_transversale
-72.4;-0.58;Symbiezidium_transversale
-74.32;5.86;Symbiezidium_transversale
-74.32;5.86;Symbiezidium_transversale
-73.28;4.82;Symbiezidium_transversale
-78.3;2.64;Symbiezidium_transversale
-78.3;2.64;Symbiezidium_transversale
-78.3;2.64;Symbiezidium_transversale
-78.3;2.64;Symbiezidium_transversale
-78.3;2.64;Symbiezidium_transversale
-78.3;2.64;Symbiezidium_transversale
-78.3;2.64;Symbiezidium_transversale
-78.3;2.64;Symbiezidium_transversale
-78.3;2.64;Symbiezidium_transversale
-78.3;2.64;Symbiezidium_transversale
-78.3;2.64;Symbiezidium_transversale
-78.3;2.64;Symbiezidium_transversale
-78.3;2.64;Symbiezidium_transversale
-78.3;2.64;Symbiezidium_transversale
-78.3;2.64;Symbiezidium_transversale
-78.3;2.64;Symbiezidium_transversale
-73.03;7.17;Symbiezidium_transversale
-73.03;7.17;Symbiezidium_transversale
-78.2;2.94;Symbiezidium_transversale
-78.22;2.93;Symbiezidium_transversale
-78.2;2.94;Symbiezidium_transversale
-78.19;2.97;Symbiezidium_transversale
-78.2;2.94;Symbiezidium_transversale
-78.2;2.94;Symbiezidium_transversale
-78.17;2.99;Symbiezidium_transversale
-78.18;2.97;Symbiezidium_transversale
-78.2;2.94;Symbiezidium_transversale
-78.2;2.94;Symbiezidium_transversale
-78.18;2.97;Symbiezidium_transversale
-78.19;2.97;Symbiezidium_transversale
-78.2;2.94;Symbiezidium_transversale
-78.17;2.98;Symbiezidium_transversale
-72.87;4.18;Symphyogyna_apiculispina
-73.53;5.63;Symphyogyna_apiculispina
-73.43;5.75;Symphyogyna_apiculispina
-74.3;4.58;Symphyogyna_apiculispina
-74.32;4.43;Symphyogyna_apiculispina
-74.32;4.43;Symphyogyna_apiculispina
-74.32;4.43;Symphyogyna_apiculispina
-75.57;4.63;Symphyogyna_apiculispina
-75.48;4.7;Symphyogyna_apiculispina
-75.67;6.17;Symphyogyna_aspera
-76.67;4.92;Symphyogyna_aspera
-76.25;4.92;Symphyogyna_aspera
-76.25;4.92;Symphyogyna_aspera
-76.25;4.92;Symphyogyna_aspera
-76.25;4.92;Symphyogyna_aspera
-76.25;4.92;Symphyogyna_aspera
-76.72;3.52;Symphyogyna_aspera
-73.65;4.15;Symphyogyna_aspera
-73.8;4.02;Symphyogyna_aspera
-75.62;4.83;Symphyogyna_aspera
-75.62;4.83;Symphyogyna_aspera
-75.08;5.17;Symphyogyna_aspera
-78.22;1.1;Symphyogyna_aspera
-73.2;6.08;Symphyogyna_aspera
-72.22;6.08;Symphyogyna_aspera
-72.22;6.08;Symphyogyna_aspera
-74.42;3.75;Symphyogyna_aspera
-76.25;5.76;Symphyogyna_brasiliensis
-76.19;5.39;Symphyogyna_brasiliensis
-76.32;4.99;Symphyogyna_brasiliensis
-76.36;4.93;Symphyogyna_brasiliensis
-76.36;4.93;Symphyogyna_brasiliensis
-76.25;4.83;Symphyogyna_brasiliensis
-76.23;4.88;Symphyogyna_brasiliensis
-76.32;4.99;Symphyogyna_brasiliensis
-76.18;4.94;Symphyogyna_brasiliensis
-76.32;4.99;Symphyogyna_brasiliensis
-76.25;4.83;Symphyogyna_brasiliensis
-76.29;4.87;Symphyogyna_brasiliensis
-74.14;11.23;Symphyogyna_brasiliensis
-74.04;11.1;Symphyogyna_brasiliensis
-75.86;4.04;Symphyogyna_brasiliensis
-75.53;3.01;Symphyogyna_brasiliensis
-76.13;2.21;Symphyogyna_brasiliensis
-76.12;2.22;Symphyogyna_brasiliensis
-76.12;2.22;Symphyogyna_brasiliensis
-73.72;4.47;Symphyogyna_brasiliensis
-73.89;4.05;Symphyogyna_brasiliensis
-73.88;4.11;Symphyogyna_brasiliensis
-73.86;4.02;Symphyogyna_brasiliensis
-73.86;4.02;Symphyogyna_brasiliensis
-74.11;3.94;Symphyogyna_brasiliensis
-74.11;3.94;Symphyogyna_brasiliensis
-73.97;3.32;Symphyogyna_brasiliensis
-73.8;2.81;Symphyogyna_brasiliensis
-72.39;6.09;Symphyogyna_brasiliensis
-72.39;6.09;Symphyogyna_brasiliensis
-73.19;5.96;Symphyogyna_brasiliensis
-73.76;4.54;Symphyogyna_brasiliensis
-73.75;4.55;Symphyogyna_brasiliensis
-73.78;4.6;Symphyogyna_brasiliensis
-73.75;4.82;Symphyogyna_brasiliensis
-73.75;4.82;Symphyogyna_brasiliensis
-73.75;4.82;Symphyogyna_brasiliensis
-74.31;4.44;Symphyogyna_brasiliensis
-74.32;4.44;Symphyogyna_brasiliensis
-74.31;4.44;Symphyogyna_brasiliensis
-74.33;4.41;Symphyogyna_brasiliensis
-74.32;4.43;Symphyogyna_brasiliensis
-74.32;4.44;Symphyogyna_brasiliensis
-74.32;4.43;Symphyogyna_brasiliensis
-74.31;4.44;Symphyogyna_brasiliensis
-74.4;4.09;Symphyogyna_brasiliensis
-74.32;4.44;Symphyogyna_brasiliensis
-74.32;4.44;Symphyogyna_brasiliensis
-74.32;4.44;Symphyogyna_brasiliensis
-75.35;4.86;Symphyogyna_brasiliensis
-75.35;4.86;Symphyogyna_brasiliensis
-75.39;4.91;Symphyogyna_brasiliensis
-75.42;4.92;Symphyogyna_brasiliensis
-75.5;4.62;Symphyogyna_brasiliensis
-75.5;4.62;Symphyogyna_brasiliensis
-75.5;4.62;Symphyogyna_brasiliensis
-75.56;4.48;Symphyogyna_brasiliensis
-76.04;5.13;Symphyogyna_brasiliensis
-76.2;5.39;Symphyogyna_brasiliensis
-76.04;5.41;Symphyogyna_brasiliensis
-75.88;5.38;Symphyogyna_brasiliensis
-75.88;5.38;Symphyogyna_brasiliensis
-75.88;5.38;Symphyogyna_brasiliensis
-75.54;4.7;Symphyogyna_brasiliensis
-75.54;4.7;Symphyogyna_brasiliensis
-75.54;4.7;Symphyogyna_brasiliensis
-75.54;4.7;Symphyogyna_brasiliensis
-75.55;4.84;Symphyogyna_brasiliensis
-75.55;4.84;Symphyogyna_brasiliensis
-75.54;4.84;Symphyogyna_brasiliensis
-75.44;4.75;Symphyogyna_brasiliensis
-75.49;4.71;Symphyogyna_brasiliensis
-75.5;4.71;Symphyogyna_brasiliensis
-75.5;4.71;Symphyogyna_brasiliensis
-75.5;4.71;Symphyogyna_brasiliensis
-75.49;4.71;Symphyogyna_brasiliensis
-75.49;4.71;Symphyogyna_brasiliensis
-75.18;4.73;Symphyogyna_brasiliensis
-75.18;4.73;Symphyogyna_brasiliensis
-78.08;1.3;Symphyogyna_brasiliensis
-73.22;6.05;Symphyogyna_brasiliensis
-73.23;6.11;Symphyogyna_brasiliensis
-73.21;6.04;Symphyogyna_brasiliensis
-73.23;6.07;Symphyogyna_brasiliensis
-73.18;6.09;Symphyogyna_brasiliensis
-73.17;6.1;Symphyogyna_brasiliensis
-73.23;6.11;Symphyogyna_brasiliensis
-73.23;6.11;Symphyogyna_brasiliensis
-73.23;6.11;Symphyogyna_brasiliensis
-73.42;6.18;Symphyogyna_brasiliensis
-73.23;6.11;Symphyogyna_brasiliensis
-72.24;6.1;Symphyogyna_brasiliensis
-76.32;6.53;Symphyogyna_brongniartii
-75.65;6.34;Symphyogyna_brongniartii
-74.87;6.23;Symphyogyna_brongniartii
-74.87;6.23;Symphyogyna_brongniartii
-76.66;5.69;Symphyogyna_brongniartii
-76.66;5.69;Symphyogyna_brongniartii
-76.66;5.69;Symphyogyna_brongniartii
-76.66;5.69;Symphyogyna_brongniartii
-76.66;5.69;Symphyogyna_brongniartii
-76.66;5.69;Symphyogyna_brongniartii
-76.36;4.93;Symphyogyna_brongniartii
-76.36;4.93;Symphyogyna_brongniartii
-73.97;11.03;Symphyogyna_brongniartii
-73.97;11.03;Symphyogyna_brongniartii
-76.09;2.43;Symphyogyna_brongniartii
-76.09;2.43;Symphyogyna_brongniartii
-76.09;2.43;Symphyogyna_brongniartii
-76.2;2.26;Symphyogyna_brongniartii
-76.12;2.22;Symphyogyna_brongniartii
-76.12;2.22;Symphyogyna_brongniartii
-76.12;2.22;Symphyogyna_brongniartii
-76.12;2.22;Symphyogyna_brongniartii
-76.1;1.61;Symphyogyna_brongniartii
-76.1;1.61;Symphyogyna_brongniartii
-76.1;1.61;Symphyogyna_brongniartii
-76.1;1.61;Symphyogyna_brongniartii
-76.1;1.62;Symphyogyna_brongniartii
-76.1;1.61;Symphyogyna_brongniartii
-76.1;1.61;Symphyogyna_brongniartii
-73.84;4.02;Symphyogyna_brongniartii
-73.84;4.02;Symphyogyna_brongniartii
-73.86;4.04;Symphyogyna_brongniartii
-73.64;4.15;Symphyogyna_brongniartii
-74.1;3.92;Symphyogyna_brongniartii
-74.1;3.92;Symphyogyna_brongniartii
-74.1;3.92;Symphyogyna_brongniartii
-74.1;3.92;Symphyogyna_brongniartii
-72.7;5.41;Symphyogyna_brongniartii
-72.7;5.41;Symphyogyna_brongniartii
-73.3;4.86;Symphyogyna_brongniartii
-73.3;4.86;Symphyogyna_brongniartii
-73.3;4.86;Symphyogyna_brongniartii
-73.25;4.89;Symphyogyna_brongniartii
-73.3;4.86;Symphyogyna_brongniartii
-73.25;4.89;Symphyogyna_brongniartii
-73.25;4.89;Symphyogyna_brongniartii
-74.21;5;Symphyogyna_brongniartii
-74.21;5;Symphyogyna_brongniartii
-74.19;5;Symphyogyna_brongniartii
-74.3;4.92;Symphyogyna_brongniartii
-74.3;4.92;Symphyogyna_brongniartii
-74.19;5;Symphyogyna_brongniartii
-74.3;4.92;Symphyogyna_brongniartii
-74.31;4.57;Symphyogyna_brongniartii
-73.76;4.54;Symphyogyna_brongniartii
-73.75;4.55;Symphyogyna_brongniartii
-73.72;4.53;Symphyogyna_brongniartii
-73.75;4.55;Symphyogyna_brongniartii
-73.75;4.82;Symphyogyna_brongniartii
-73.75;4.82;Symphyogyna_brongniartii
-73.75;4.82;Symphyogyna_brongniartii
-74.32;4.43;Symphyogyna_brongniartii
-74.32;4.43;Symphyogyna_brongniartii
-74.32;4.44;Symphyogyna_brongniartii
-74.32;4.43;Symphyogyna_brongniartii
-74.32;4.43;Symphyogyna_brongniartii
-74.32;4.43;Symphyogyna_brongniartii
-74.32;4.45;Symphyogyna_brongniartii
-74.32;4.45;Symphyogyna_brongniartii
-74.32;4.45;Symphyogyna_brongniartii
-74.32;4.45;Symphyogyna_brongniartii
-74.32;4.45;Symphyogyna_brongniartii
-75.35;4.86;Symphyogyna_brongniartii
-75.5;4.62;Symphyogyna_brongniartii
-75.5;4.62;Symphyogyna_brongniartii
-75.5;4.62;Symphyogyna_brongniartii
-75.45;4.63;Symphyogyna_brongniartii
-75.56;4.48;Symphyogyna_brongniartii
-75.56;4.48;Symphyogyna_brongniartii
-75.56;4.48;Symphyogyna_brongniartii
-75.56;4.48;Symphyogyna_brongniartii
-75.56;4.48;Symphyogyna_brongniartii
-75.56;4.48;Symphyogyna_brongniartii
-75.56;4.48;Symphyogyna_brongniartii
-76.05;5.15;Symphyogyna_brongniartii
-76.05;5.15;Symphyogyna_brongniartii
-76.05;5.15;Symphyogyna_brongniartii
-76.05;5.15;Symphyogyna_brongniartii
-76.05;5.15;Symphyogyna_brongniartii
-76.05;5.15;Symphyogyna_brongniartii
-76.05;5.13;Symphyogyna_brongniartii
-76.04;5.13;Symphyogyna_brongniartii
-76.05;5.13;Symphyogyna_brongniartii
-76.04;5.13;Symphyogyna_brongniartii
-76.04;5.41;Symphyogyna_brongniartii
-76.04;5.41;Symphyogyna_brongniartii
-76.03;5.4;Symphyogyna_brongniartii
-76.04;5.41;Symphyogyna_brongniartii
-75.95;5.37;Symphyogyna_brongniartii
-75.95;5.37;Symphyogyna_brongniartii
-75.55;4.84;Symphyogyna_brongniartii
-75.51;4.71;Symphyogyna_brongniartii
-75.54;4.7;Symphyogyna_brongniartii
-75.52;4.7;Symphyogyna_brongniartii
-75.54;4.84;Symphyogyna_brongniartii
-75.54;4.84;Symphyogyna_brongniartii
-75.54;4.84;Symphyogyna_brongniartii
-75.51;4.71;Symphyogyna_brongniartii
-75.56;4.84;Symphyogyna_brongniartii
-75.52;4.83;Symphyogyna_brongniartii
-75.55;4.85;Symphyogyna_brongniartii
-75.54;4.7;Symphyogyna_brongniartii
-75.52;4.7;Symphyogyna_brongniartii
-75.54;4.84;Symphyogyna_brongniartii
-75.54;4.84;Symphyogyna_brongniartii
-75.55;4.84;Symphyogyna_brongniartii
-75.55;4.84;Symphyogyna_brongniartii
-75.55;4.86;Symphyogyna_brongniartii
-75.54;4.85;Symphyogyna_brongniartii
-75.69;4.93;Symphyogyna_brongniartii
-75.55;4.84;Symphyogyna_brongniartii
-75.54;4.84;Symphyogyna_brongniartii
-75.55;4.84;Symphyogyna_brongniartii
-75.54;4.84;Symphyogyna_brongniartii
-75.52;4.83;Symphyogyna_brongniartii
-75.56;4.84;Symphyogyna_brongniartii
-75.54;4.84;Symphyogyna_brongniartii
-75.54;4.84;Symphyogyna_brongniartii
-75.52;4.7;Symphyogyna_brongniartii
-75.54;4.84;Symphyogyna_brongniartii
-75.54;4.84;Symphyogyna_brongniartii
-75.54;4.84;Symphyogyna_brongniartii
-75.47;4.73;Symphyogyna_brongniartii
-75.45;4.74;Symphyogyna_brongniartii
-75.47;4.73;Symphyogyna_brongniartii
-75.5;4.71;Symphyogyna_brongniartii
-75.49;4.71;Symphyogyna_brongniartii
-75.5;4.71;Symphyogyna_brongniartii
-75.49;4.71;Symphyogyna_brongniartii
-75.49;4.71;Symphyogyna_brongniartii
-75.47;4.84;Symphyogyna_brongniartii
-75.49;4.71;Symphyogyna_brongniartii
-75.18;4.73;Symphyogyna_brongniartii
-75.18;4.73;Symphyogyna_brongniartii
-73.23;6.1;Symphyogyna_brongniartii
-73.2;6.06;Symphyogyna_brongniartii
-73.23;6.1;Symphyogyna_brongniartii
-73.23;6.1;Symphyogyna_brongniartii
-73.23;6.1;Symphyogyna_brongniartii
-73.23;6.1;Symphyogyna_brongniartii
-73.22;6.05;Symphyogyna_brongniartii
-73.23;6.11;Symphyogyna_brongniartii
-73.22;6.09;Symphyogyna_brongniartii
-73.23;6.07;Symphyogyna_brongniartii
-73.22;6.1;Symphyogyna_brongniartii
-73.23;6.11;Symphyogyna_brongniartii
-73.23;6.11;Symphyogyna_brongniartii
-73.22;6.08;Symphyogyna_brongniartii
-72.24;6.1;Symphyogyna_brongniartii
-72.24;6.1;Symphyogyna_brongniartii
-74.26;4.08;Symphyogyna_brongniartii
-74.26;4.08;Symphyogyna_brongniartii
-74.26;4.08;Symphyogyna_brongniartii
-74.26;4.08;Symphyogyna_brongniartii
-78.18;2.97;Symphyogyna_brongniartii
-78.18;2.97;Symphyogyna_brongniartii
-78.18;2.97;Symphyogyna_brongniartii
-78.18;2.97;Symphyogyna_brongniartii
-73.85;4.81;Symphyogyna_leptothelia
-75.55;4.84;Symphyogyna_leptothelia
-75.62;4.83;Symphyogyna_leptothelia
-75.62;4.83;Symphyogyna_leptothelia
-75.45;4.74;Symphyogyna_leptothelia
-76.67;5.83;Symphyogyna_marginata
-76.67;5.83;Symphyogyna_marginata
-76.42;2.25;Symphyogyna_marginata
-75.88;2.38;Symphyogyna_marginata
-74.17;5;Symphyogyna_marginata
-74.17;5;Symphyogyna_marginata
-74.17;5;Symphyogyna_marginata
-74.17;5;Symphyogyna_marginata
-73.95;4.95;Symphyogyna_marginata
-74.32;4.43;Symphyogyna_marginata
-74.47;4.22;Symphyogyna_marginata
-75.57;4.63;Symphyogyna_marginata
-75.97;5.05;Symphyogyna_marginata
-75.97;5.05;Symphyogyna_marginata
-75.62;4.83;Symphyogyna_marginata
-75.62;4.83;Symphyogyna_marginata
-75.62;4.83;Symphyogyna_marginata
-75.33;4.65;Symphyogyna_marginata
-73.67;10.83;Symphyogyna_podophylla
-76.35;2.4;Symphyogyna_podophylla
-73.92;3.25;Symphyogyna_podophylla
-73.9;2.83;Symphyogyna_podophylla
-72.93;6.02;Symphyogyna_podophylla
-72.83;5.48;Symphyogyna_podophylla
-73.75;4.52;Symphyogyna_podophylla
-73.95;4.95;Symphyogyna_podophylla
-73.87;4.87;Symphyogyna_podophylla
-73.92;4.75;Symphyogyna_podophylla
-75.38;4.98;Symphyogyna_podophylla
-75.32;4.67;Symphyogyna_podophylla
-75.08;4.7;Symphyogyna_podophylla
-73.18;6.1;Symphyogyna_podophylla
-72.83;6.2;Symphyogyna_podophylla
-72.83;6.2;Symphyogyna_podophylla
-73.08;5.98;Symphyogyna_podophylla
-74.07;4.58;Symphyogyna_podophylla
-74.42;3.75;Symphyogyna_podophylla
-74.42;3.75;Symphyogyna_podophylla
-73.75;4.52;Symphyogyna_rubescens
-74.87;6.23;Symphyogyna_trivittata
-76.67;4.92;Symphyogyna_trivittata
-76.67;4.92;Symphyogyna_trivittata
-76.25;4.92;Symphyogyna_trivittata
-73.65;4.78;Symphyogyna_trivittata
-73.95;4.95;Symphyogyna_trivittata
-73.65;4.78;Symphyogyna_trivittata
-73.95;4.95;Symphyogyna_trivittata
-73.33;4.5;Symphyogyna_trivittata
-73.33;4.5;Symphyogyna_trivittata
-74.32;4.43;Symphyogyna_trivittata
-73.33;4.5;Symphyogyna_trivittata
-73.33;4.5;Symphyogyna_trivittata
-75.62;4.83;Symphyogyna_trivittata
-75.62;4.83;Symphyogyna_trivittata
-78.12;1.25;Symphyogyna_trivittata
-78.12;1.25;Symphyogyna_trivittata
-73.05;7.1;Symphyogyna_trivittata
-73.05;7.1;Symphyogyna_trivittata
-74.66;4.58;Syzygiella_anomala
-74.23;4.82;Syzygiella_anomala
-74.23;4.82;Syzygiella_anomala
-73.74;4.63;Syzygiella_anomala
-74.32;4.45;Syzygiella_anomala
-74.32;4.44;Syzygiella_anomala
-77.72;1.8;Syzygiella_anomala
-77.25;1.18;Syzygiella_anomala
-77.03;1.18;Syzygiella_anomala
-74.07;4.58;Syzygiella_anomala
-74.2;4.28;Syzygiella_anomala
-76.12;2.22;Syzygiella_autumnalis
-76.12;2.22;Syzygiella_autumnalis
-75.9;2.38;Syzygiella_autumnalis
-75.09;2.38;Syzygiella_autumnalis
-72.87;3.88;Syzygiella_autumnalis
-72.48;6.7;Syzygiella_autumnalis
-73.41;5.74;Syzygiella_autumnalis
-73.41;5.74;Syzygiella_autumnalis
-72.62;5.93;Syzygiella_autumnalis
-72.62;5.93;Syzygiella_autumnalis
-72.83;5.74;Syzygiella_autumnalis
-72.83;5.74;Syzygiella_autumnalis
-72.83;5.74;Syzygiella_autumnalis
-73.27;5.4;Syzygiella_autumnalis
-73.27;5.4;Syzygiella_autumnalis
-73.67;4.59;Syzygiella_autumnalis
-73.82;4.76;Syzygiella_autumnalis
-73.67;10.83;Syzygiella_campanulata
-75.83;4.7;Syzygiella_campanulata
-73.67;1.08;Syzygiella_campanulata
-73.39;5.74;Syzygiella_campanulata
-74.71;4.57;Syzygiella_campanulata
-75.35;4.64;Syzygiella_campanulata
-75.08;4.7;Syzygiella_campanulata
-72.58;6;Syzygiella_concreta
-72.58;6;Syzygiella_concreta
-73.33;5.76;Syzygiella_concreta
-73.33;5.76;Syzygiella_concreta
-73.33;5.76;Syzygiella_concreta
-72.58;6;Syzygiella_concreta
-72.58;6;Syzygiella_concreta
-73.25;5.38;Syzygiella_concreta
-74.66;4.58;Syzygiella_concreta
-73.76;4.54;Syzygiella_concreta
-73.75;4.57;Syzygiella_concreta
-73.75;4.55;Syzygiella_concreta
-73.75;4.56;Syzygiella_concreta
-73.75;4.56;Syzygiella_concreta
-73.72;4.53;Syzygiella_concreta
-73.75;4.55;Syzygiella_concreta
-74.07;4.58;Syzygiella_concreta
-76.39;5.41;Syzygiella_manca
-76.39;5.41;Syzygiella_manca
-76.22;4.86;Syzygiella_manca
-74.33;5.77;Syzygiella_manca
-73.75;4.55;Syzygiella_manca
-76.09;1.6;Syzygiella_pectiniformis
-75.3;5.7;Syzygiella_perfoliata
-75.3;5.7;Syzygiella_perfoliata
-74.03;11.11;Syzygiella_perfoliata
-73.75;4.55;Syzygiella_perfoliata
-73.74;4.63;Syzygiella_perfoliata
-73.76;4.54;Syzygiella_perfoliata
-73.75;4.55;Syzygiella_perfoliata
-73.75;4.54;Syzygiella_perfoliata
-73.85;4.81;Syzygiella_perfoliata
-73.83;4.86;Syzygiella_perfoliata
-77.37;1.28;Syzygiella_perfoliata
-77.37;1.28;Syzygiella_perfoliata
-73.22;6.49;Syzygiella_perfoliata
-75.67;6.68;Syzygiella_rubricaulis
-76.08;6.47;Syzygiella_rubricaulis
-75.67;6.33;Syzygiella_rubricaulis
-73.67;10.83;Syzygiella_rubricaulis
-73.67;10.83;Syzygiella_rubricaulis
-76.38;2.38;Syzygiella_rubricaulis
-76.37;2.27;Syzygiella_rubricaulis
-72.33;6.45;Syzygiella_rubricaulis
-72.3;6.42;Syzygiella_rubricaulis
-72.62;5.93;Syzygiella_rubricaulis
-72.83;5.48;Syzygiella_rubricaulis
-74.17;5.13;Syzygiella_rubricaulis
-74.03;5.22;Syzygiella_rubricaulis
-74.17;4.92;Syzygiella_rubricaulis
-73.75;4.52;Syzygiella_rubricaulis
-73.75;4.52;Syzygiella_rubricaulis
-73.98;4.57;Syzygiella_rubricaulis
-75.62;4.83;Syzygiella_rubricaulis
-75.32;4.67;Syzygiella_rubricaulis
-75.28;4.93;Syzygiella_rubricaulis
-77.93;1.82;Syzygiella_rubricaulis
-77.87;1.12;Syzygiella_rubricaulis
-77.1;1.18;Syzygiella_rubricaulis
-77.17;1.17;Syzygiella_rubricaulis
-77.13;1.2;Syzygiella_rubricaulis
-77.22;1.17;Syzygiella_rubricaulis
-77.23;1.27;Syzygiella_rubricaulis
-77.23;1.17;Syzygiella_rubricaulis
-77.22;1.17;Syzygiella_rubricaulis
-77.13;1.23;Syzygiella_rubricaulis
-72.75;7.02;Syzygiella_rubricaulis
-73.08;5.98;Syzygiella_rubricaulis
-73.08;5.98;Syzygiella_rubricaulis
-76.87;1.3;Syzygiella_rubricaulis
-76.88;1.3;Syzygiella_rubricaulis
-76.97;1.17;Syzygiella_rubricaulis
-76.63;1.2;Syzygiella_rubricaulis
-74.42;3.75;Syzygiella_rubricaulis
-74.42;3.75;Syzygiella_rubricaulis
-73.93;4.53;Syzygiella_setulosa
-76.17;6.5;Syzygiella_sonderi
-76.08;6.42;Syzygiella_sonderi
-76.17;6.5;Syzygiella_sonderi
-75.3;5.67;Syzygiella_sonderi
-76.35;2.37;Syzygiella_sonderi
-76.25;2.47;Syzygiella_sonderi
-76.38;2.4;Syzygiella_sonderi
-76.72;3.37;Syzygiella_sonderi
-72.43;6.05;Syzygiella_sonderi
-74.17;5.13;Syzygiella_sonderi
-73.75;4.52;Syzygiella_sonderi
-73.92;4.75;Syzygiella_sonderi
-73.87;4.87;Syzygiella_sonderi
-77.53;0.72;Syzygiella_sonderi
-77.12;0.97;Syzygiella_sonderi
-76.88;1.28;Syzygiella_sonderi
-74.42;3.75;Syzygiella_sonderi
-74.08;3.92;Syzygiella_trigonifolia
-72.62;5.93;Syzygiella_trigonifolia
-72.67;5.52;Syzygiella_trigonifolia
-73.75;4.52;Syzygiella_trigonifolia
-73.95;4.95;Syzygiella_trigonifolia
-77.22;1.25;Syzygiella_trigonifolia
-74.42;3.75;Syzygiella_trigonifolia
-73.25;5.39;Syzygiella_undata
-74.23;4.82;Syzygiella_undata
-74.17;4.92;Syzygiella_undata
-74.23;4.82;Syzygiella_undata
-74.17;4.92;Syzygiella_undata
-72.95;6.08;Syzygiella_undata
-72.17;6.5;Syzygiella_undata
-72.17;6.5;Syzygiella_undata
-72.17;6.5;Syzygiella_undata
-72.27;6.33;Syzygiella_undata
-72.17;6.5;Syzygiella_undata
-74.1;11.1;Targionia_hypophylla
-74.08;11.12;Targionia_hypophylla
-74.25;3.75;Targionia_hypophylla
-72.75;7.02;Targionia_hypophylla
-75.64;6.34;Telaranea_diacantha
-75.64;6.34;Telaranea_diacantha
-75.97;5.71;Telaranea_diacantha
-76.39;5.41;Telaranea_diacantha
-76.39;5.41;Telaranea_diacantha
-76.23;4.88;Telaranea_diacantha
-76.22;4.86;Telaranea_diacantha
-76.17;4.88;Telaranea_diacantha
-72.4;-0.6;Telaranea_diacantha
-72.48;-0.6;Telaranea_diacantha
-76.19;5.41;Telaranea_diacantha
-76.19;5.41;Telaranea_diacantha
-75.92;5.3;Telaranea_diacantha
-73.2;6.91;Telaranea_diacantha
-73.42;6.18;Telaranea_diacantha
-70.67;0.83;Telaranea_diacantha
-70.67;0.83;Telaranea_diacantha
-71.98;-0.7;Telaranea_diacantha
-71.87;-0.8;Telaranea_diacantha
-77.5;5.57;Telaranea_nematodes
-76.33;5.71;Telaranea_nematodes
-76.23;5.84;Telaranea_nematodes
-76.35;5.75;Telaranea_nematodes
-76.52;5.15;Telaranea_nematodes
-76.52;5.15;Telaranea_nematodes
-76.56;5.13;Telaranea_nematodes
-76.56;5.13;Telaranea_nematodes
-76.25;5.4;Telaranea_nematodes
-76.49;5.15;Telaranea_nematodes
-76.49;5.15;Telaranea_nematodes
-76.23;4.88;Telaranea_nematodes
-76.27;4.9;Telaranea_nematodes
-76.23;4.88;Telaranea_nematodes
-76.17;4.88;Telaranea_nematodes
-76.27;4.9;Telaranea_nematodes
-76.2;4.93;Telaranea_nematodes
-76.2;4.93;Telaranea_nematodes
-74.03;11.11;Telaranea_nematodes
-74.04;11.1;Telaranea_nematodes
